t_ps,A_um_inv,Delta_fold_meV,lorentzian,folded_out
1.150000000000000000e+01,1.371296249281450663e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.155000000000000071e+01,1.371296251400896171e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.160000000000000142e+01,1.371296245540835734e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.165000000000000036e+01,1.371296247660281242e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.170000000000000107e+01,1.371296249779726750e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.175000000000000000e+01,1.371296251899172258e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.180000000000000071e+01,1.371296246039111821e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.185000000000000142e+01,1.371296248158557329e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.190000000000000036e+01,1.371296250278002837e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.195000000000000107e+01,1.371296244417942400e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.371296246537387686e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.205000000000000071e+01,1.371296248656833194e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.210000000000000142e+01,1.371296250776278702e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.215000000000000036e+01,1.371296244916218265e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.220000000000000107e+01,1.371296247035663773e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.225000000000000000e+01,1.371296249155109281e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.230000000000000071e+01,1.371296251274554789e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.235000000000000142e+01,1.371296245414494352e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.240000000000000036e+01,1.371296247533939860e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.245000000000000107e+01,1.371296249653385368e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.250000000000000000e+01,1.371296251772830876e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.255000000000000071e+01,1.371296245912770440e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.260000000000000142e+01,1.371296248032215948e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.265000000000000036e+01,1.371296250151661456e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.270000000000000107e+01,1.371296244291601019e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.275000000000000000e+01,1.371296246411046305e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.280000000000000071e+01,1.371296248530491813e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.285000000000000142e+01,1.371296250649937321e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.290000000000000036e+01,1.371296244789876884e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.295000000000000107e+01,1.371296246909322392e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.300000000000000000e+01,1.371296249028767900e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.305000000000000071e+01,1.371296251148213408e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.310000000000000142e+01,1.371296245288152971e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.315000000000000036e+01,1.371296247407598479e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.320000000000000107e+01,1.371296249527043987e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.325000000000000000e+01,1.371296251646489495e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.330000000000000071e+01,1.371296245786429058e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.335000000000000142e+01,1.371296247905874566e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.340000000000000036e+01,1.371296250025320074e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.345000000000000107e+01,1.371296244165259637e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.350000000000000000e+01,1.371296246284704923e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.355000000000000071e+01,1.371296248404150431e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.360000000000000142e+01,1.371296250523595939e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.365000000000000036e+01,1.371296244663535502e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.370000000000000107e+01,1.371296246782981010e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.375000000000000000e+01,1.371296248902426518e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.380000000000000071e+01,1.371296251021872026e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.385000000000000142e+01,1.371296245161811589e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.390000000000000036e+01,1.371296247281257097e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.395000000000000107e+01,1.371296249400702605e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.371296251520148113e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.405000000000000071e+01,1.371296245660087676e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.410000000000000142e+01,1.371296247779533184e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.415000000000000036e+01,1.371296249898978692e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.420000000000000107e+01,1.371296252018424200e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.425000000000000000e+01,1.371296246158363763e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.430000000000000071e+01,1.371296248277809271e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.435000000000000142e+01,1.371296250397254779e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.440000000000000036e+01,1.371296244537194342e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.445000000000000107e+01,1.371296246656639850e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.450000000000000000e+01,1.371296248776085358e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.455000000000000071e+01,1.371296250895530866e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.460000000000000142e+01,1.371296245035470429e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.465000000000000036e+01,1.371296247154915937e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.470000000000000107e+01,1.371296249274361445e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.475000000000000000e+01,1.371296251393806953e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.480000000000000071e+01,1.371296245533746516e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.485000000000000142e+01,1.371296247653192024e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.490000000000000036e+01,1.371296249772637532e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.495000000000000107e+01,1.371296251892083040e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.500000000000000000e+01,1.371296246032022603e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.505000000000000071e+01,1.371296248151468111e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.510000000000000142e+01,1.371296250270913619e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.515000000000000036e+01,1.371296244410853182e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.520000000000000107e+01,1.371296246530298468e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.525000000000000000e+01,1.371296248649743976e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.530000000000000071e+01,1.371296250769189484e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.535000000000000142e+01,1.371296244909129047e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.540000000000000036e+01,1.371296247028574555e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.545000000000000107e+01,1.371296249148020063e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.550000000000000000e+01,1.371296251267465571e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.555000000000000071e+01,1.371296245407405134e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.560000000000000142e+01,1.371296247526850642e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.565000000000000036e+01,1.371296249646296150e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.570000000000000107e+01,1.371296251765741658e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.575000000000000000e+01,1.371296245905681221e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.580000000000000071e+01,1.371296248025126729e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.585000000000000142e+01,1.371296250144572237e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.590000000000000036e+01,1.371296244284511801e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.595000000000000107e+01,1.371296246403957086e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.600000000000000000e+01,1.371296248523402594e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.605000000000000071e+01,1.371296250642848102e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.610000000000000142e+01,1.371296244782787666e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.615000000000000213e+01,1.371296246902233174e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.619999999999999929e+01,1.371296249021678682e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.625000000000000000e+01,1.371296251141124189e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.630000000000000071e+01,1.371296245281063753e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.635000000000000142e+01,1.371296247400509261e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.640000000000000213e+01,1.371296249519954769e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.644999999999999929e+01,1.371296251639400277e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.650000000000000000e+01,1.371296245779339840e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.655000000000000071e+01,1.371296247898785348e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.660000000000000142e+01,1.371296250018230856e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.665000000000000213e+01,1.371296244158170419e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.669999999999999929e+01,1.371296246277615705e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.675000000000000000e+01,1.371296248397061213e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.680000000000000071e+01,1.371296250516506721e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.685000000000000142e+01,1.371296244656446284e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.690000000000000213e+01,1.371296246775891792e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.694999999999999929e+01,1.371296248895337300e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.700000000000000000e+01,1.371296251014782808e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.705000000000000071e+01,1.371296245154722371e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.710000000000000142e+01,1.371296247274167879e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.715000000000000213e+01,1.371296249393613387e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.719999999999999929e+01,1.371296251513058895e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.725000000000000000e+01,1.371296245652998458e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.730000000000000071e+01,1.371296247772443966e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.735000000000000142e+01,1.371296249891889474e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.740000000000000213e+01,1.371296252011334982e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.744999999999999929e+01,1.371296246151274545e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.750000000000000000e+01,1.371296248270720053e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.755000000000000071e+01,1.371296250390165561e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.760000000000000142e+01,1.371296244530105124e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.765000000000000213e+01,1.371296246649550632e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.769999999999999929e+01,1.371296248768996140e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.775000000000000000e+01,1.371296250888441648e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
1.780000000000000071e+01,1.371296245028381211e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.785000000000000142e+01,1.371296247147826719e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.790000000000000213e+01,1.371296249267272227e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
1.794999999999999929e+01,1.371296251386717735e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
