# ell  K  y  Kinv  # conv-only IR plasma at alpha/ac=0.9446
5.811340098029880163e-01 6.359869028470802599e-01 1.080603941529105633e-01 1.572359423634930975e+00
5.937673578421833742e-01 6.286707013101725527e-01 1.080788590101431079e-01 1.590657872103732107e+00
6.064007058813787321e-01 6.215164566896193010e-01 1.081283684528982492e-01 1.608967854731146119e+00
6.190340539205742010e-01 6.145149211884279872e-01 1.082082899232865436e-01 1.627299786417018890e+00
6.316674019597695589e-01 6.076574949846137441e-01 1.083180535318335747e-01 1.645663894963264706e+00
6.443007499989649167e-01 6.009361677309950078e-01 1.084571474138616709e-01 1.664070251880135132e+00
6.569340980381602746e-01 5.943434640291643811e-01 1.086251128791069220e-01 1.682528807872833099e+00
6.695674460773557435e-01 5.878724037649960543e-01 1.088215433951912059e-01 1.701049400508606535e+00
6.822007941165511014e-01 5.815164582852485609e-01 1.090460805271783046e-01 1.719641784428179720e+00
6.948341421557464592e-01 5.752695125440987489e-01 1.092984109243965024e-01 1.738315655869808518e+00
7.074674901949419281e-01 5.691258293738211682e-01 1.095782632296530695e-01 1.757080681262080057e+00
7.201008382341372860e-01 5.630800240735416295e-01 1.098854074097086048e-01 1.775946503599271642e+00
7.327341862733326439e-01 5.571270353057585778e-01 1.102196519994514956e-01 1.794922767392156837e+00
7.453675343125281127e-01 5.512620997271472367e-01 1.105808421358510651e-01 1.814019139888195076e+00
7.580008823517234706e-01 5.454807278396058834e-01 1.109688576067474342e-01 1.833245335651971564e+00
7.706342303909188285e-01 5.397786874570065230e-01 1.113836124026992558e-01 1.852611122367906038e+00
7.832675784301141864e-01 5.341519838423726130e-01 1.118250528485634082e-01 1.872126342780930930e+00
7.959009264693096553e-01 5.285968421338387291e-01 1.122931563439060060e-01 1.891800934646529209e+00
8.085342745085050131e-01 5.231096905954533138e-01 1.127879301734949213e-01 1.911644953206094621e+00
8.211676225477003710e-01 5.176871498225900092e-01 1.133094112100546808e-01 1.931668576944004290e+00
